SN,MN,VC,Purchase-Price
Ap6890037850542,A2849,ApA2849512Na,52900
Ap3071697778060,A2849,ApA2849512Na,52900
Ap2445031946324,A2849,ApA2849512Na,52900
Ap6378744195431,A2849,ApA2849512Na,52900
Ap3173737479886,A2849,ApA2849512Na,52900
Ap1043451929539,A2849,ApA2849512Na,52900
Ap3148497695401,A2849,ApA2849512Na,52900
Ap1696574515389,A2849,ApA2849512Na,52900
Ap8806406394389,A2849,ApA2849512Na,52900
Ap4429505308317,A2849,ApA2849512Na,52900
Ap8727462075279,A2849,ApA28491024Na,61900
Ap6572180931009,A2849,ApA28491024Na,61900
Ap4398726446420,A2849,ApA28491024Na,61900
Ap0609010708336,A2849,ApA28491024Na,61900
Ap5556282456360,A2849,ApA28491024Na,61900
Ap3489987037523,A2849,ApA28491024Na,61900
Ap6785819175261,A2849,ApA28491024Na,61900
Ap6026253351264,A2849,ApA28491024Na,61900
Ap4249169166237,A2849,ApA28491024Na,61900
Ap0179567405505,A2849,ApA28491024Na,61900
Ap6149491471612,A2849,ApA28491024Na,61900
Ap9924712950961,A2849,ApA28491024Na,61900
Ap1951424390136,A2849,ApA28491024Na,61900
Ap3949798086443,A2849,ApA28491024Na,61900
Ap3548573352724,A2849,ApA28491024Na,61900
Ap2361948046279,A2849,ApA28491024Na,61900
Ap1615742296618,A2849,ApA28491024Na,61900
Ap8880280370476,A2849,ApA28491024Na,61900
Ap9961447317837,A2849,ApA28491024Na,61900
Ap3568730210936,A2849,ApA28491024Na,61900
Ap2632307369298,A2849,ApA28491024Na,61900
Ap0630583192735,A2849,ApA28491024Na,61900
Ap3131199044863,A2849,ApA28491024Na,61900
Ap6825467855078,A2849,ApA28491024Na,61900
Ap1005077689387,A2849,ApA28491024Na,61900
Ap8192706077008,A2849,ApA28491024Na,61900
Ap6631028492576,A2849,ApA28491024Na,61900
Ap3621475538031,A2849,ApA28491024Na,61900
Ap7044178855878,A2849,ApA28491024Na,61900
Ap4752235418446,A2849,ApA28491024Na,61900
Ap2813201578451,A2849,ApA28491024Na,61900
Ap5231650616716,A2849,ApA28491024Na,61900
Ap3132162048291,A2849,ApA28491024Na,61900
Ap3829494315137,A2849,ApA28491024Na,61900
Ap7556978244925,A2849,ApA28491024Na,61900
Ap3098297440790,A2849,ApA28491024Na,61900
Ap0091989741309,A2849,ApA28491024Na,61900
Ap8690368064033,A2849,ApA28491024Na,61900
Ap9262963103126,A2849,ApA28491024Na,61900
Ap7392587258541,A2849,ApA28491024Na,61900
Ap4835833432620,A2849,ApA28491024Na,61900
Ap3162744354398,A2849,ApA28491024Na,61900
Ap3409625184788,A2849,ApA28491024Na,61900
Ap6603585185586,A2849,ApA28491024Na,61900
Ap6656615670415,A2849,ApA28491024Na,61900
Ap7997445762053,A2849,ApA28491024Na,61900
Ap0244916431542,A2849,ApA28491024Na,61900
Ap2213394289575,A2849,ApA28491024Na,61900
Ap4838885411415,A2849,ApA28491024Na,61900
Ap5675011846302,A2849,ApA28491024Na,61900
Ap4305781508888,A2848,ApA2848128Bl,36900
Ap9125138964533,A2848,ApA2848128Bl,36900
Ap5952645885465,A2848,ApA2848128Bl,36900
Ap2853337850240,A2848,ApA2848128Bl,36900
Ap9498915703452,A2848,ApA2848128Bl,36900
Ap2291574622167,A2848,ApA2848128Bl,36900
Ap4622734968211,A2848,ApA2848128Bl,36900
Ap3951836313803,A2848,ApA2848128Bl,36900
Ap7368318033519,A2848,ApA2848128Bl,36900
Ap2127162856726,A2848,ApA2848128Bl,36900
Ap9261751276351,A2848,ApA2848128Bl,36900
Ap6994796027738,A2848,ApA2848128Bl,36900
Ap7972905973091,A2848,ApA2848128Bl,36900
Ap3538334345180,A2848,ApA2848128Bl,36900
Ap1021747534050,A2848,ApA2848128Bl,36900
Ap9892154723835,A2848,ApA2848128Bl,36900
Ap4107419871068,A2848,ApA2848128Bl,36900
Ap7325474206652,A2848,ApA2848128Bl,36900
Ap8437310801650,A2848,ApA2848128Bl,36900
Ap8289657164187,A2848,ApA2848128Bl,36900
Ap8501723936278,A2848,ApA2848128Bl,36900
Ap7363946028230,A2848,ApA2848128Bl,36900
Ap2842486879977,A2848,ApA2848128Bl,36900
Ap1144999819991,A2848,ApA2848128Bl,36900
Ap9466426525803,A2848,ApA2848128Bl,36900
Ap1803037693513,A2848,ApA2848128Bl,36900
Ap3254102232207,A2848,ApA2848128Bl,36900
Ap2580833291651,A2848,ApA2848128Bl,36900
Ap0863053398613,A2848,ApA2848128Bl,36900
Ap9957207113886,A2848,ApA2848128Bl,36900
Ap8724487657483,A2848,ApA2848128Bl,36900
Ap2443786261962,A2848,ApA2848128Bl,36900
Ap2224930400307,A2848,ApA2848128Bl,36900
Ap0327406084551,A2848,ApA2848128Bl,36900
Ap6860999807004,A2848,ApA2848128Bl,36900
Ap7772841640660,A2848,ApA2848128Bl,36900
Ap4318379637688,A2848,ApA2848128Bl,36900
Ap6470506354456,A2848,ApA2848128Bl,36900
Ap7794878513346,A2848,ApA2848128Bl,36900
Ap9511664469374,A2848,ApA2848128Bl,36900
Ap0292123231740,A2848,ApA2848128Bl,36900
Ap6689537171853,A2848,ApA2848128Bl,36900
Ap2264060649698,A2848,ApA2848128Bl,36900
Ap7966003839211,A2848,ApA2848128Bl,36900
Ap1046854093238,A2848,ApA2848128Bl,36900
Ap8046014849935,A2848,ApA2848128Bl,36900
Ap7877412752837,A2848,ApA2848128Bl,36900
Ap5476763808115,A2848,ApA2848128Bl,36900
Ap6974688205744,A2848,ApA2848128Bl,36900
Ap8418936139331,A2848,ApA2848128Bl,36900
Ap1161974938155,A2848,ApA2848256Bl,40900
Ap1110568110183,A2848,ApA2848256Bl,40900
Ap3027363102487,A2848,ApA2848256Bl,40900
Ap2136920397343,A2848,ApA2848256Bl,40900
Ap8705143430057,A2848,ApA2848256Bl,40900
Ap5780330666658,A2848,ApA2848256Bl,40900
Ap1309238923024,A2848,ApA2848256Bl,40900
Ap0797817710455,A2848,ApA2848256Bl,40900
Ap0115155064115,A2848,ApA2848256Bl,40900
Ap5482646094956,A2848,ApA2848256Bl,40900
Ap6895989311906,A2848,ApA2848256Bl,40900
Ap3189854393847,A2848,ApA2848256Bl,40900
Ap1749247604358,A2848,ApA2848256Bl,40900
Ap0904680763180,A2848,ApA2848256Bl,40900
Ap4273459530165,A2848,ApA2848256Bl,40900
Ap9720054403568,A2848,ApA2848256Bl,40900
Ap7524719929807,A2848,ApA2848256Bl,40900
Ap2529442215647,A2848,ApA2848256Bl,40900
Ap8253688691794,A2848,ApA2848256Bl,40900
Ap1892124771414,A2848,ApA2848256Bl,40900
Ap1057468104582,A2848,ApA2848256Bl,40900
Ap8302905387604,A2848,ApA2848256Bl,40900
Ap0947982812839,A2848,ApA2848256Bl,40900
Ap7476677606816,A2848,ApA2848256Bl,40900
Ap1675874911380,A2848,ApA2848256Bl,40900
Ap6575745736956,A2848,ApA2848256Bl,40900
Ap3350704252339,A2848,ApA2848256Bl,40900
Ap9040893142862,A2848,ApA2848256Bl,40900
Ap2603055363334,A2848,ApA2848256Bl,40900
Ap0999204306214,A2848,ApA2848256Bl,40900
Ap0592590387202,A2848,ApA2848256Bl,40900
Ap3534506771190,A2848,ApA2848256Bl,40900
Ap6922016437753,A2848,ApA2848256Bl,40900
Ap9408654893712,A2848,ApA2848256Bl,40900
Ap5976940525312,A2848,ApA2848256Bl,40900
Ap7579545506798,A2848,ApA2848256Bl,40900
Ap6375505638204,A2848,ApA2848256Bl,40900
Ap3064775530417,A2848,ApA2848256Bl,40900
Ap3137619006809,A2848,ApA2848256Bl,40900
Ap5522272177217,A2848,ApA2848256Bl,40900
Ap4785134111384,A2848,ApA2848256Bl,40900
Ap0267073913296,A2848,ApA2848256Bl,40900
Ap2452842330153,A2848,ApA2848256Bl,40900
Ap5180224771729,A2848,ApA2848256Bl,40900
Ap0804803875409,A2848,ApA2848256Bl,40900
Ap2704818374364,A2848,ApA2848256Bl,40900
Ap3844486054482,A2848,ApA2848256Bl,40900
Ap3909927392709,A2848,ApA2848256Bl,40900
Ap5447256798958,A2848,ApA2848256Bl,40900
Ap1960292256033,A2848,ApA2848256Bl,40900
Ap4247758609494,A2848,ApA2848512Bl,49900
Ap3389500040905,A2848,ApA2848512Bl,49900
Ap4317169234986,A2848,ApA2848512Bl,49900
Ap5629759692550,A2848,ApA2848512Bl,49900
Ap2353684964988,A2848,ApA2848512Bl,49900
Ap0252072787536,A2848,ApA2848512Bl,49900
Ap4594020719148,A2848,ApA2848512Bl,49900
Ap5103473876139,A2848,ApA2848512Bl,49900
Ap4025769067144,A2848,ApA2848512Bl,49900
Ap9934938590586,A2848,ApA2848512Bl,49900
Ap7506258219905,A2848,ApA2848512Bl,49900
Ap9744923470698,A2848,ApA2848512Bl,49900
Ap4537552251351,A2848,ApA2848512Bl,49900
Ap8128465997645,A2848,ApA2848512Bl,49900
Ap9657497417089,A2848,ApA2848512Bl,49900
Ap6463707938920,A2848,ApA2848512Bl,49900
Ap4541577847013,A2848,ApA2848512Bl,49900
Ap9932771332155,A2848,ApA2848512Bl,49900
Ap2672712831240,A2848,ApA2848512Bl,49900
Ap2139685565906,A2848,ApA2848512Bl,49900
Ap0632515835309,A2848,ApA2848512Bl,49900
Ap4310601059754,A2848,ApA2848512Bl,49900
Ap6605313414732,A2848,ApA2848512Bl,49900
Ap5377980901806,A2848,ApA2848512Bl,49900
Ap9348736282755,A2848,ApA2848512Bl,49900
Ap1705688306240,A2848,ApA2848512Bl,49900
Ap9951388028306,A2848,ApA2848512Bl,49900
Ap4531206481103,A2848,ApA2848512Bl,49900
Ap1576994075685,A2848,ApA2848512Bl,49900
Ap9191716255093,A2848,ApA2848512Bl,49900
Ap5706357598049,A2848,ApA2848512Bl,49900
Ap7731072598558,A2848,ApA2848512Bl,49900
Ap7891280881047,A2848,ApA2848512Bl,49900
Ap5586634817143,A2848,ApA2848512Bl,49900
Ap3712687577684,A2848,ApA2848512Bl,49900
Ap4205890739855,A2848,ApA2848512Bl,49900
Ap5569702992485,A2848,ApA2848512Bl,49900
Ap5680104061494,A2848,ApA2848512Bl,49900
Ap5135362637856,A2848,ApA2848512Bl,49900
Ap2152234901027,A2848,ApA2848512Bl,49900
Ap0254891955097,A2848,ApA2848512Bl,49900
Ap5139802432852,A2848,ApA2848512Bl,49900
Ap6522427308993,A2848,ApA2848512Bl,49900
Ap5005672694817,A2848,ApA2848512Bl,49900
Ap7275237422916,A2848,ApA2848512Bl,49900
Ap9663729065024,A2848,ApA2848512Bl,49900
Ap2472449951380,A2848,ApA2848512Bl,49900
Ap0228553263301,A2848,ApA2848512Bl,49900
Ap6711542113925,A2848,ApA2848512Bl,49900
Ap6916905551432,A2848,ApA2848512Bl,49900
Ap1362224462681,A2848,ApA28481024Bl,58900
Ap4764409922741,A2848,ApA28481024Bl,58900
Ap4579970574676,A2848,ApA28481024Bl,58900
Ap1383548050028,A2848,ApA28481024Bl,58900
Ap1577080670091,A2848,ApA28481024Bl,58900
Ap5188381324554,A2848,ApA28481024Bl,58900
Ap5178141368839,A2848,ApA28481024Bl,58900
Ap8533265857142,A2848,ApA28481024Bl,58900
Ap7124359683434,A2848,ApA28481024Bl,58900
Ap6206933005002,A2848,ApA28481024Bl,58900
Ap4998521677463,A2848,ApA28481024Bl,58900
Ap6741704411513,A2848,ApA28481024Bl,58900
Ap5785815754519,A2848,ApA28481024Bl,58900
Ap2106946833861,A2848,ApA28481024Bl,58900
Ap2390238153310,A2848,ApA28481024Bl,58900
Ap0562639720446,A2848,ApA28481024Bl,58900
Ap7533404616128,A2848,ApA28481024Bl,58900
Ap1833734652354,A2848,ApA28481024Bl,58900
Ap2302191812260,A2848,ApA28481024Bl,58900
Ap4410251318441,A2848,ApA28481024Bl,58900
Ap8638119428615,A2848,ApA28481024Bl,58900
Ap9296580217531,A2848,ApA28481024Bl,58900
Ap1992213984874,A2848,ApA28481024Bl,58900
Ap8833642948644,A2848,ApA28481024Bl,58900
Ap8005880283674,A2848,ApA28481024Bl,58900
Ap3641928715920,A2848,ApA28481024Bl,58900
Ap9189159278674,A2848,ApA28481024Bl,58900
Ap4639081844464,A2848,ApA28481024Bl,58900
Ap3251790900488,A2848,ApA28481024Bl,58900
Ap9688900533091,A2848,ApA28481024Bl,58900
Ap7533238825421,A2848,ApA28481024Bl,58900
Ap6378380308211,A2848,ApA28481024Bl,58900
Ap3537743430996,A2848,ApA28481024Bl,58900
Ap3858140865306,A2848,ApA28481024Bl,58900
Ap2047822274245,A2848,ApA28481024Bl,58900
Ap3635264906215,A2848,ApA28481024Bl,58900
Ap6992251345455,A2848,ApA28481024Bl,58900
Ap5034468515803,A2848,ApA28481024Bl,58900
Ap0704248705059,A2848,ApA28481024Bl,58900
Ap9876282814447,A2848,ApA28481024Bl,58900
Ap9238569382467,A2848,ApA28481024Bl,58900
Ap7687544553446,A2848,ApA28481024Bl,58900
Ap1880516925865,A2848,ApA28481024Bl,58900
Ap8629258968674,A2848,ApA28481024Bl,58900
Ap2970391591166,A2848,ApA28481024Bl,58900
Ap5358557817667,A2848,ApA28481024Bl,58900
Ap8735459717835,A2848,ApA28481024Bl,58900
Ap3257677274298,A2848,ApA28481024Bl,58900
Ap4817291202720,A2848,ApA28481024Bl,58900
Ap4122392592041,A2848,ApA28481024Bl,58900
Ap9356651472263,A2848,ApA2848128Wh,36900
Ap6300598965743,A2848,ApA2848128Wh,36900
Ap8890925792817,A2848,ApA2848128Wh,36900
Ap7655716134052,A2848,ApA2848128Wh,36900
Ap8230133379598,A2848,ApA2848128Wh,36900
Ap9544957114426,A2848,ApA2848128Wh,36900
Ap3746594099424,A2848,ApA2848128Wh,36900
Ap7009609250355,A2848,ApA2848128Wh,36900
Ap8839569953298,A2848,ApA2848128Wh,36900
Ap7248287390588,A2848,ApA2848128Wh,36900
Ap3391755097162,A2848,ApA2848128Wh,36900
Ap1214328781802,A2848,ApA2848128Wh,36900
Ap6886771662669,A2848,ApA2848128Wh,36900
Ap3616932248992,A2848,ApA2848128Wh,36900
Ap1299660782967,A2848,ApA2848128Wh,36900
Ap8655793204269,A2848,ApA2848128Wh,36900
Ap6174455936810,A2848,ApA2848128Wh,36900
Ap2828109199122,A2848,ApA2848128Wh,36900
Ap8442525577790,A2848,ApA2848128Wh,36900
Ap3026463613961,A2848,ApA2848128Wh,36900
Ap4273587977415,A2848,ApA2848128Wh,36900
Ap1639661561733,A2848,ApA2848128Wh,36900
Ap7429308605291,A2848,ApA2848128Wh,36900
Ap7472549177905,A2848,ApA2848128Wh,36900
Ap6375830241184,A2848,ApA2848128Wh,36900
Ap4790906295276,A2848,ApA2848128Wh,36900
Ap4821672047973,A2848,ApA2848128Wh,36900
Ap4868512745678,A2848,ApA2848128Wh,36900
Ap2452151218534,A2848,ApA2848128Wh,36900
Ap1152295942504,A2848,ApA2848128Wh,36900
Ap3945094927923,A2848,ApA2848128Wh,36900
Ap5916019349340,A2848,ApA2848128Wh,36900
Ap0463818368632,A2848,ApA2848128Wh,36900
Ap9231447508839,A2848,ApA2848128Wh,36900
Ap4998506817468,A2848,ApA2848128Wh,36900
Ap6485909094079,A2848,ApA2848128Wh,36900
Ap9188774986327,A2848,ApA2848128Wh,36900
Ap2874608906232,A2848,ApA2848128Wh,36900
Ap4354284580301,A2848,ApA2848128Wh,36900
Ap7121117403337,A2848,ApA2848128Wh,36900
Ap7260658346767,A2848,ApA2848128Wh,36900
Ap2964340277612,A2848,ApA2848128Wh,36900
Ap1240385368086,A2848,ApA2848128Wh,36900
Ap9675363091771,A2848,ApA2848128Wh,36900
Ap2093273619605,A2848,ApA2848128Wh,36900
Ap5731103378397,A2848,ApA2848128Wh,36900
Ap6047953154917,A2848,ApA2848128Wh,36900
Ap1742844301607,A2848,ApA2848128Wh,36900
Ap3812656379501,A2848,ApA2848128Wh,36900
Ap7354103786229,A2848,ApA2848128Wh,36900
Ap2499940984782,A2848,ApA2848256Wh,40900
Ap2237637173238,A2848,ApA2848256Wh,40900
Ap9886985235018,A2848,ApA2848256Wh,40900
Ap2632690475921,A2848,ApA2848256Wh,40900
Ap2568897126000,A2848,ApA2848256Wh,40900
Ap8465661133668,A2848,ApA2848256Wh,40900
Ap2936287258716,A2848,ApA2848256Wh,40900
Ap8743202265116,A2848,ApA2848256Wh,40900
Ap1125526750837,A2848,ApA2848256Wh,40900
Ap7380279245151,A2848,ApA2848256Wh,40900
Ap6577508244857,A2848,ApA2848256Wh,40900
Ap7561187729856,A2848,ApA2848256Wh,40900
Ap2063620801590,A2848,ApA2848256Wh,40900
Ap1389718023163,A2848,ApA2848256Wh,40900
Ap2257666175450,A2848,ApA2848256Wh,40900
Ap9848139858886,A2848,ApA2848256Wh,40900
Ap5024956277363,A2848,ApA2848256Wh,40900
Ap4401680305595,A2848,ApA2848256Wh,40900
Ap5465833059434,A2848,ApA2848256Wh,40900
Ap5754369376471,A2848,ApA2848256Wh,40900
Ap0459339232886,A2848,ApA2848256Wh,40900
Ap5745966527243,A2848,ApA2848256Wh,40900
Ap9652651853987,A2848,ApA2848256Wh,40900
Ap6556231659070,A2848,ApA2848256Wh,40900
Ap4074002786725,A2848,ApA2848256Wh,40900
Ap8232490920941,A2848,ApA2848256Wh,40900
Ap1278609500647,A2848,ApA2848256Wh,40900
Ap9598568398975,A2848,ApA2848256Wh,40900
Ap9277638896783,A2848,ApA2848256Wh,40900
Ap4939070571933,A2848,ApA2848256Wh,40900
Ap9372589772056,A2848,ApA2848256Wh,40900
Ap1034234961236,A2848,ApA2848256Wh,40900
Ap5406635472560,A2848,ApA2848256Wh,40900
Ap9135076120400,A2848,ApA2848256Wh,40900
Ap1164003699621,A2848,ApA2848256Wh,40900
Ap6502480267818,A2848,ApA2848256Wh,40900
Ap7463860215220,A2848,ApA2848256Wh,40900
Ap8086576224022,A2848,ApA2848256Wh,40900
Ap0164462661783,A2848,ApA2848256Wh,40900
Ap7656601263467,A2848,ApA2848256Wh,40900
Ap7205538209783,A2848,ApA2848256Wh,40900
Ap1991974235441,A2848,ApA2848256Wh,40900
Ap4658150611318,A2848,ApA2848256Wh,40900
Ap7320082947091,A2848,ApA2848256Wh,40900
Ap7793582881280,A2848,ApA2848256Wh,40900
Ap8570353708290,A2848,ApA2848256Wh,40900
Ap8956131679478,A2848,ApA2848256Wh,40900
Ap5672487122673,A2848,ApA2848256Wh,40900
Ap4701824795031,A2848,ApA2848256Wh,40900
Ap4710572570436,A2848,ApA2848256Wh,40900
Ap0392490208155,A2848,ApA2848512Wh,49900
Ap5002639907168,A2848,ApA2848512Wh,49900
Ap3611654606488,A2848,ApA2848512Wh,49900
Ap5458413724129,A2848,ApA2848512Wh,49900
Ap7172696786971,A2848,ApA2848512Wh,49900
Ap9647869181977,A2848,ApA2848512Wh,49900
Ap7355083382285,A2848,ApA2848512Wh,49900
Ap8789663839327,A2848,ApA2848512Wh,49900
Ap9239720957601,A2848,ApA2848512Wh,49900
Ap7608980229563,A2848,ApA2848512Wh,49900
Ap5576648064508,A2848,ApA2848512Wh,49900
Ap5871476439215,A2848,ApA2848512Wh,49900
Ap1952636376713,A2848,ApA2848512Wh,49900
Ap4802249638783,A2848,ApA2848512Wh,49900
Ap4893952771578,A2848,ApA2848512Wh,49900
Ap9152307362189,A2848,ApA2848512Wh,49900
Ap4549508950958,A2848,ApA2848512Wh,49900
Ap3453732755413,A2848,ApA2848512Wh,49900
Ap6652803179682,A2848,ApA2848512Wh,49900
Ap0768123624222,A2848,ApA2848512Wh,49900
Ap6049369924141,A2848,ApA2848512Wh,49900
Ap1766856553258,A2848,ApA2848512Wh,49900
Ap9799455725649,A2848,ApA2848512Wh,49900
Ap9908464171710,A2848,ApA2848512Wh,49900
Ap9599648212808,A2848,ApA2848512Wh,49900
Ap3830067024615,A2848,ApA2848512Wh,49900
Ap2621631442282,A2848,ApA2848512Wh,49900
Ap1500363544469,A2848,ApA2848512Wh,49900
Ap2518636075035,A2848,ApA2848512Wh,49900
Ap0430809882485,A2848,ApA2848512Wh,49900
Ap2796884157712,A2848,ApA2848512Wh,49900
Ap3637384826499,A2848,ApA2848512Wh,49900
Ap2483328735612,A2848,ApA2848512Wh,49900
Ap5797108523322,A2848,ApA2848512Wh,49900
Ap1607998557431,A2848,ApA2848512Wh,49900
Ap3100668248747,A2848,ApA2848512Wh,49900
Ap2051872580121,A2848,ApA2848512Wh,49900
Ap2086309065165,A2848,ApA2848512Wh,49900
Ap7280835177017,A2848,ApA2848512Wh,49900
Ap2181078541305,A2848,ApA2848512Wh,49900
Ap9386595350627,A2848,ApA2848512Wh,49900
Ap8809144977485,A2848,ApA2848512Wh,49900
Ap4511227029407,A2848,ApA2848512Wh,49900
Ap7383707428988,A2848,ApA2848512Wh,49900
Ap2698310711005,A2848,ApA2848512Wh,49900
Ap5116067585354,A2848,ApA2848512Wh,49900
Ap1221247342307,A2848,ApA2848512Wh,49900
Ap3319169595760,A2848,ApA2848512Wh,49900
Ap8367471027347,A2848,ApA2848512Wh,49900
Ap6927390706358,A2848,ApA2848512Wh,49900
Ap6380321596776,A2848,ApA28481024Wh,58900
Ap4397153921293,A2848,ApA28481024Wh,58900
Ap8991987367679,A2848,ApA28481024Wh,58900
Ap4740655198564,A2848,ApA28481024Wh,58900
Ap1214930703383,A2848,ApA28481024Wh,58900
Ap2800654201347,A2848,ApA28481024Wh,58900
Ap3765618646096,A2848,ApA28481024Wh,58900
Ap1595011132327,A2848,ApA28481024Wh,58900
Ap9579397644848,A2848,ApA28481024Wh,58900
Ap5330296627122,A2848,ApA28481024Wh,58900
Ap9855337322006,A2848,ApA28481024Wh,58900
Ap8695428921856,A2848,ApA28481024Wh,58900
Ap7016443137690,A2848,ApA28481024Wh,58900
Ap7651526510308,A2848,ApA28481024Wh,58900
Ap5100254632765,A2848,ApA28481024Wh,58900
Ap5448617201890,A2848,ApA28481024Wh,58900
Ap8594486745863,A2848,ApA28481024Wh,58900
Ap3207802853006,A2848,ApA28481024Wh,58900
Ap2625514092598,A2848,ApA28481024Wh,58900
Ap0225193821995,A2848,ApA28481024Wh,58900
Ap0811901702484,A2848,ApA28481024Wh,58900
Ap8448170497005,A2848,ApA28481024Wh,58900
Ap8143285402179,A2848,ApA28481024Wh,58900
Ap9148524672585,A2848,ApA28481024Wh,58900
Ap2538533216815,A2848,ApA28481024Wh,58900
Ap4200480465434,A2848,ApA28481024Wh,58900
Ap9787974956085,A2848,ApA28481024Wh,58900
Ap6368412031638,A2848,ApA28481024Wh,58900
Ap1901633504906,A2848,ApA28481024Wh,58900
Ap3259044641495,A2848,ApA28481024Wh,58900
Ap7509987942454,A2848,ApA28481024Wh,58900
Ap7819950971671,A2848,ApA28481024Wh,58900
Ap5597147240208,A2848,ApA28481024Wh,58900
Ap4776957492377,A2848,ApA28481024Wh,58900
Ap0191720103404,A2848,ApA28481024Wh,58900
Ap8119830158240,A2848,ApA28481024Wh,58900
Ap4296330299598,A2848,ApA28481024Wh,58900
Ap9001529119692,A2848,ApA28481024Wh,58900
Ap4980443689134,A2848,ApA28481024Wh,58900
Ap2230436466436,A2848,ApA28481024Wh,58900
Ap3301311334616,A2848,ApA28481024Wh,58900
Ap3700770681717,A2848,ApA28481024Wh,58900
Ap6319228758481,A2848,ApA28481024Wh,58900
Ap3280564207908,A2848,ApA28481024Wh,58900
Ap1911685329919,A2848,ApA28481024Wh,58900
Ap3367544053462,A2848,ApA28481024Wh,58900
Ap7872902209956,A2848,ApA28481024Wh,58900
Ap0745344972741,A2848,ApA28481024Wh,58900
Ap9946428757418,A2848,ApA28481024Wh,58900
Ap8303962550835,A2848,ApA28481024Wh,58900
Ap3308179406860,A2848,ApA2848128Bl,36900
Ap5333295999150,A2848,ApA2848128Bl,36900
Ap1887280695323,A2848,ApA2848128Bl,36900
Ap4276307297430,A2848,ApA2848128Bl,36900
Ap6263796296418,A2848,ApA2848128Bl,36900
Ap8919984326654,A2848,ApA2848128Bl,36900
Ap7116329820892,A2848,ApA2848128Bl,36900
Ap9474660675952,A2848,ApA2848128Bl,36900
Ap5013593024194,A2848,ApA2848128Bl,36900
Ap9281584824261,A2848,ApA2848128Bl,36900
Ap8838670167121,A2848,ApA2848128Bl,36900
Ap7797331435544,A2848,ApA2848128Bl,36900
Ap8107304750295,A2848,ApA2848128Bl,36900
Ap4508379148192,A2848,ApA2848128Bl,36900
Ap4445410614009,A2848,ApA2848128Bl,36900
Ap0022659126699,A2848,ApA2848128Bl,36900
Ap3981176656719,A2848,ApA2848128Bl,36900
Ap8670024742131,A2848,ApA2848128Bl,36900
Ap0730076037431,A2848,ApA2848128Bl,36900
Ap6771329600141,A2848,ApA2848128Bl,36900
Ap3854967484142,A2848,ApA2848128Bl,36900
Ap4370510055631,A2848,ApA2848128Bl,36900
Ap9317047714086,A2848,ApA2848128Bl,36900
Ap6438314230649,A2848,ApA2848128Bl,36900
Ap3503387282057,A2848,ApA2848128Bl,36900
Ap0811328499404,A2848,ApA2848128Bl,36900
Ap7778405520415,A2848,ApA2848128Bl,36900
Ap3821593062332,A2848,ApA2848128Bl,36900
Ap0291503674830,A2848,ApA2848128Bl,36900
Ap8214470598719,A2848,ApA2848128Bl,36900
Ap8557107531344,A2848,ApA2848128Bl,36900
Ap6428346105268,A2848,ApA2848128Bl,36900
Ap5101043114948,A2848,ApA2848128Bl,36900
Ap6635327670220,A2848,ApA2848128Bl,36900
Ap9122673927340,A2848,ApA2848128Bl,36900
Ap7430088333351,A2848,ApA2848128Bl,36900
Ap8636193108816,A2848,ApA2848128Bl,36900
Ap4668983823304,A2848,ApA2848128Bl,36900
Ap3837222855124,A2848,ApA2848128Bl,36900
Ap9500856687672,A2848,ApA2848128Bl,36900
Ap0766046860588,A2848,ApA2848128Bl,36900
Ap6545815385007,A2848,ApA2848128Bl,36900
Ap7437970058529,A2848,ApA2848128Bl,36900
Ap6339671847231,A2848,ApA2848128Bl,36900
Ap5430813061166,A2848,ApA2848128Bl,36900
Ap3203943206701,A2848,ApA2848128Bl,36900
Ap2629138555834,A2848,ApA2848128Bl,36900
Ap2446899938702,A2848,ApA2848128Bl,36900
Ap7965565385275,A2848,ApA2848128Bl,36900
Ap0466009917908,A2848,ApA2848128Bl,36900
Ap6349630979897,A2848,ApA2848256Bl,40900
Ap0060511620095,A2848,ApA2848256Bl,40900
Ap9554757948669,A2848,ApA2848256Bl,40900
Ap5722070963723,A2848,ApA2848256Bl,40900
Ap0845996189821,A2848,ApA2848256Bl,40900
Ap8791698924305,A2848,ApA2848256Bl,40900
Ap4059170412023,A2848,ApA2848256Bl,40900
Ap1329314108470,A2848,ApA2848256Bl,40900
Ap7304198315913,A2848,ApA2848256Bl,40900
Ap5031360262274,A2848,ApA2848256Bl,40900
Ap4654472311447,A2848,ApA2848256Bl,40900
Ap8736802025613,A2848,ApA2848256Bl,40900
Ap9234247148941,A2848,ApA2848256Bl,40900
Ap9980239985747,A2848,ApA2848256Bl,40900
Ap0776222503660,A2848,ApA2848256Bl,40900
Ap3333333340345,A2848,ApA2848256Bl,40900
Ap6211580985761,A2848,ApA2848256Bl,40900
Ap5690901677506,A2848,ApA2848256Bl,40900
Ap9344429345181,A2848,ApA2848256Bl,40900
Ap4655824632363,A2848,ApA2848256Bl,40900
Ap5345930508293,A2848,ApA2848256Bl,40900
Ap9525988192128,A2848,ApA2848256Bl,40900
Ap3966517791864,A2848,ApA2848256Bl,40900
Ap9691208097959,A2848,ApA2848256Bl,40900
Ap7346170151396,A2848,ApA2848256Bl,40900
Ap1258256275296,A2848,ApA2848256Bl,40900
Ap5937243560042,A2848,ApA2848256Bl,40900
Ap7984559183517,A2848,ApA2848256Bl,40900
Ap1004955427924,A2848,ApA2848256Bl,40900
Ap5278124772976,A2848,ApA2848256Bl,40900
